"Date","Distress","External.factors","Personal.Illness","total.Humi","total.temp","total.wind","total.rain","total.dew","total.snow","snow_YN"
2015080913,"0","1","0",58.5,27.525,1.225,0,21.2,0,0
2015081621,"0","0","0",90.25,20.025,2.65,3.25,20.975,0,0
2015082409,"0","0","1",62.25,23.925,2.425,0,18.9,0,0
2015091416,"0","0","0",41.25,22.825,1.1,0,12.675,0,0
2015091714,"0","1","0",35.5,23.125,1.525,0,10.4,0,0
2015092018,"1","0","0",52.25,21.5,2.075,0,14.525,0,0
2015092403,"0","0","0",78.5,16.05,2.725,0,14.3,0,0
2015100414,"1","0","0",28.75,17.975,1.275,0,2.775,0,0
2015102215,"0","0","0",47.75,19.9,1.025,0,11.475,0,0
2015120716,"0","1","0",41.75,4.325,1.55,0,-5.375,0,0
2015121308,"0","1","0",72.25,1.1,1.075,0,-2.25,0,0
2015121316,"0","0","0",35.25,7.85,0.85,0,-3.5,0,0
2015121317,"0","0","0",41.75,5.875,1.525,0,-3,0,0
2015121722,"1","0","0",51.5,-6.725,2.75,0,-13.225,0,0
2015122011,"0","1","0",60.25,1.25,1,0,-5.5,0,0
2015122016,"0","0","0",47.75,3,0.425,0,-5.1,0,0
2015122712,"0","0","0",34,-5.45,1.025,0,-15.925,0,0
2015122713,"0","0","0",31.5,-4.475,1.525,0,-16.725,0,0
2015123014,"0","1","0",43.75,2.075,1.2,0,-6.375,0,0
2016010101,"1","0","0",85.5,-3.35,2.225,0,-4.275,0,0
2016010109,"0","1","0",86.5,-2.075,1.4,0,-4.05,0,0
2016011717,"0","0","0",61.5,2.3,0.925,0,-2.925,0,0
2016011717,"0","0","0",61.5,2.3,0.925,0,-2.925,0,0
2016012715,"0","0","0",39.5,0.75,2.55,0,-8.7,0,0
2016022118,"0","0","0",26,-0.85,2.55,0,-15.75,0,0
2016030111,"0","1","0",36.25,-4.225,1.925,0,-14.5,0,0
2016030417,"0","0","0",52,14.7,1.225,0,6.35,0,0
2016032117,"1","0","0",35.75,11.775,2.375,0,-0.05,0,0
2016040113,"0","0","0",16.5,20.1,1.525,0,-3.85,0,0
2016040217,"0","1","0",25.75,16.75,2.775,0,-0.55,0,0
2016041214,"0","0","0",36,16.6,1.525,0,3.9,0,0
2016041318,"0","0","0",62.5,17.175,1.375,0,12.35,0,0
2016041613,"0","0","0",45.5,17.975,1.525,0,8.25,0,0
2016042316,"0","0","0",14.5,17.475,2.175,0,-7.8,0,0
2016050709,"0","0","0",66,13.525,2.1,0,8.275,0,0
2016051114,"0","0","0",43,19.65,2.3,0,8.95,0,0
2016051217,"0","1","0",46.75,20.475,2.825,0,11.525,0,0
2016052118,"0","1","0",18.75,24.5,0.925,0,1.775,0,0
2016052814,"0","0","0",37.25,24.35,1.6,0,11.275,0,0
2016060513,"0","1","0",30.5,25.95,1.425,0,9.9,0,0
2016060610,"0","1","0",52.75,20.1,1.7,0,11.525,0,0
2016062020,"0","1","0",62.25,22.725,3.65,0,17.85,0,0
2016072111,"0","0","0",64.5,25.675,1.2,0,20.925,0,0
2016073115,"0","1","0",51.5,30.525,2.175,0,21.575,0,0
2016080413,"0","0","0",51.25,30.575,1.225,0,21.775,0,0
2016082011,"0","1","0",52.75,28.925,1.125,0,19.95,0,0
2016082815,"0","1","0",59,19.375,3.875,0,14.425,0,0
2016090618,"0","0","0",61,23.1,2.1,0,18.2,0,0
2016091417,"1","0","0",51.5,24.275,1.925,0,17.2,0,0
2016091516,"0","0","0",44.25,25.15,1.2,0,15.225,0,0
2016092415,"1","1","0",39.5,24.225,0.95,0,13.225,0,0
2016100113,"0","0","0",63.75,21.075,1.425,0,15.85,0,0
2016100915,"0","1","0",35.5,13.025,1.325,0,1.05,0,0
2016101204,"0","0","0",90.5,11.2,2.25,0,11.125,0,0
2016101511,"0","1","0",59,18.8,1.75,0,11.625,0,0
2016101519,"1","0","0",54.5,17.8,1.375,0,11.35,0,0
2016102222,"0","0","0",67.75,15.05,2.95,0,11.65,0,0
2016102713,"0","0","0",56.25,15.675,2.825,0,9.025,0,0
2016111317,"0","1","0",65.75,14.525,1.5,0,10.2,0,0
2016121014,"0","0","0",30.25,0.525,1.275,0,-11.825,0,0
2016121200,"0","0","0",56.5,-2.425,2.825,0,-10.05,0,0
2016121303,"1","0","0",58,0.65,1.9,0,-5.25,0,0
2017010614,"0","0","0",48.25,6.675,1.05,0,-0.675,0,0
2017011813,"0","0","0",70,-1.025,0.875,0,-3.15,0,0
2017021512,"0","0","0",41.25,2.675,1.375,0,-6.95,0,0
2017021516,"0","1","0",28.75,5.175,2.15,0,-8.775,0,0
2017031417,"0","1","0",22.75,7.35,3.875,0,-10.025,0,0
2017040717,"1","1","0",46.75,19.175,0.95,0,9.575,0,0
2017041919,"0","0","0",32.5,10.85,2,0,-1.7,0,0
2017042116,"0","0","0",44,15.025,2.625,0,5.475,0,0
2017042621,"0","1","0",25,10.375,4.575,0,-5.875,0,0
2017043012,"0","0","0",40,21.375,3.025,0,10.05,0,0
2017043014,"0","0","0",32,24.15,2.95,0,8.8,0,0
2017050316,"0","0","0",23.5,25.95,2.025,0,6.2,0,0
2017050412,"0","0","0",32.75,22.825,1.65,0,7.8,0,0
2017050615,"0","0","0",30.25,15.825,4.475,0,0.675,0,0
2017051411,"0","1","0",40,15.825,4.075,0,4.675,0,0
2017052117,"0","1","0",29,23.225,2.5,0,7.45,0,0
2017060317,"0","0","0",31,20.975,3.675,0,6.275,0,0
2017060412,"0","0","0",24,23.025,3.275,0,3.925,0,0
2017062414,"1","1","0",44.75,23.75,1.8,0,15.025,0,0
2017071609,"0","0","0",89.5,22.95,2.15,0,23.475,0,0
2017072416,"1","1","0",79,24.575,1.65,0,23.5,0,0
2017073014,"0","1","0",58,28.1,1.25,0,21.425,0,0
2017081218,"1","0","0",52.5,26.25,1.05,0,19.95,0,0
2017081309,"1","1","0",70,22.025,3.975,0,19.2,0,0
2017082212,"0","1","0",69.75,26.025,2.05,0,22.85,0,0
2017083015,"0","0","0",51.5,18.625,2.325,0,10.65,0,0
2017091817,"0","1","0",51.5,21.85,2.25,0,14.85,0,0
2017092322,"1","0","0",85.5,16.875,1.75,0,18.25,0,0
2017092403,"0","0","0",85.75,16.75,1.775,0,16.3,0,0
2017092413,"0","1","0",58.5,23.525,1.55,0,18.475,0,0
2017093018,"1","0","0",58.5,19.9,1.25,0,14.925,0,0
2017101612,"1","0","0",53.5,15.1,2.075,0,8.9,0,0
2017102212,"1","0","0",37.75,18.2,2.575,0,6.8,0,0
2017102313,"0","1","1",34.75,13.9,1.2,0,2.275,0,0
2017102817,"0","1","0",43.75,17.95,1.225,0,8.725,0,0
2017110109,"1","0","0",75.75,10.3,2.35,0,7.85,0,0
2017112220,"0","0","0",42,0.825,5.35,0,-7.95,0,0
2017112615,"0","0","0",41.75,3.425,3,0,-4.15,0,0
2017120213,"0","1","0",37.25,3.2,1.225,0,-7.375,0,0
2017121716,"0","1","0",32.75,-4.95,2.075,0,-16.275,0,0
2017122511,"0","1","0",37.75,-5.4,3.4,0,-14.6,0,0
2018010107,"0","1","0",62.5,-6.75,2.875,0,-10.95,0,0
2018010109,"0","1","0",49.25,-6.45,2.1,0,-13.925,0,0
2018010718,"0","0","0",40,-0.425,2.3,0,-10.7,0,0
2018012713,"0","1","0",29.75,-8.3,1.525,0,-21.025,0.3,1
2018022114,"0","1","0",14.5,0.65,3.425,0,-20.875,0,0
2018022413,"1","1","0",29.25,3.275,1.25,0,-10.225,0,0
2018030116,"1","0","0",34,-1.925,2.875,0,-12.225,0,0
2018030118,"1","0","0",42.75,-3.7,2.35,0,-11.475,0,0
2018031420,"1","0","0",59.75,14.525,2.775,0,9.5,0,0
2018032800,"1","0","0",76.25,9.55,3.225,0,8.025,0,0
2018040612,"0","1","0",66.25,5.8,3.625,0,2.05,0,0
2018041909,"0","0","0",36.25,11.75,2.1,0,-3,0,0
2018042917,"0","0","0",25,19.125,2.25,0,1.125,0,0
2018050718,"0","1","0",41.75,21.125,1.9,0,9.4,0,0
2018051313,"0","1","0",67.75,16.125,2.25,0,13.1,0,0
2018051917,"0","1","0",38.75,19.95,2.4,0,8.525,0,0
2018052015,"0","0","0",31,17.925,3.25,0,3.075,0,0
2018060121,"1","1","0",46.25,21.275,2.275,0,11.225,0,0
2018061713,"0","1","0",51.5,23.275,0.9,0,15.35,0,0
2018062208,"1","0","0",62.25,21.175,1.3,0,14,0,0
2018062901,"0","1","0",95.75,19.825,1.5,0.875,21,0,0
2018070417,"1","0","0",59.75,27.3,2.925,0,21.9,0,0
2018070715,"0","1","0",47,24.8,1.5,0,15.7,0,0
2018071118,"0","0","0",72.75,25.7,2.075,0,23.85,0,0
2018072912,"0","1","0",51.5,30.525,2.35,0,21.825,0,0
2018080409,"0","1","0",60,28.175,1.325,0,22.575,0,0
2018080917,"0","1","0",76.25,27.175,2.275,4.5,25.4,0,0
2018081518,"1","0","0",56.25,29.925,3.225,0,23.55,0,0
2018082214,"0","0","0",37.25,32.55,1.875,0,19.6,0,0
2018082512,"0","1","0",58.75,24.425,2.175,0,18.85,0,0
2018090915,"0","1","0",30,22.975,1.1,0,9.125,0,0
2018091116,"1","0","0",47.25,21,2.175,0,12.95,0,0
2018091614,"0","1","0",74.25,20.85,1.15,0,18.75,0,0
2018091915,"1","1","0",43.25,22.525,0.65,0,11.975,0,0
2018092413,"0","1","0",34,18.275,3.225,0,4.325,0,0
2018092415,"0","1","0",34,18.525,2.575,0,5.3,0,0
2018100815,"1","0","0",30.25,17,1.6,0,2.1,0,0
2018100915,"0","0","0",43.5,15.325,2.025,0,5.65,0,0
2018102321,"0","0","0",75,9.75,2.7,0,8.1,0,0
2018110113,"0","1","0",35.25,10.5,1.925,0,-1.55,0,0
2018111812,"0","1","0",48.5,5.225,1.475,0,-1.5,0,0
2018112511,"0","1","0",71,4.025,1.925,0,1.425,2.3,1
2018121113,"1","1","0",46.75,0.05,1.95,0,-9.7,2.1,1
2018122314,"0","1","0",25.5,4.575,3.7,0,-10.625,0,0
2013050416,"0","1","0",36.25,17.125,2.975,0,4.075,0,0
2014122318,"1","0","0",67,0.7,2.325,0,-4.125,0.6,1
2015072922,"1","0","0",86.25,24.9,2.6,0,24.95,0,0
2015031222,"0","1","0",42,1.55,3.175,0,-8.1,0,0
2015081619,"1","0","0",87.5,22,2.925,8.5,22.325,0,0
2013052619,"0","1","0",51.75,20.85,3.15,0,13.475,0,0
2013062707,"0","0","0",77.75,19.75,0.525,0,17.5,0,0
2013082709,"0","0","0",62.75,23.55,1.575,0,16.95,0,0
2013101714,"0","1","0",37.75,15.45,0.725,0,2.925,0,0
2013101714,"0","1","0",37.75,15.45,0.725,0,2.925,0,0
2013102217,"0","0","0",42.25,17.25,2.025,0,6.05,0,0
2013112217,"0","0","0",55.5,5.675,1.925,0,0.45,0,0
2013112217,"0","0","0",55.5,5.675,1.925,0,0.45,0,0
2013121809,"1","0","0",72.5,-1.225,2.075,0,-3.675,3.4,1
2013121809,"1","0","0",72.5,-1.225,2.075,0,-3.675,3.4,1
2014121919,"0","0","0",52.75,-0.525,3.8,0,-9.05,1.2,1
2014121919,"0","0","0",52.75,-0.525,3.8,0,-9.05,1.2,1
2014122000,"1","0","0",90.25,0.025,3.525,0.5,-2.1,2.2,1
2014122000,"1","0","0",90.25,0.025,3.525,0.5,-2.1,2.2,1
2014122001,"1","0","0",95,0.15,4.7,0.5,-1.2,2.8,1
2014122001,"1","0","0",95,0.15,4.7,0.5,-1.2,2.8,1
2014100911,"0","0","0",51.25,18.475,1.125,0,10.175,0,0
2014050210,"0","0","0",47.5,16.625,2.95,0,7.4,0,0
2016082908,"0","1","0",63.5,16.45,3.375,0,11.375,0,0
2017022009,"0","0","0",58.75,-4.275,5.2,0,-8.8,0,0
2015030911,"0","0","0",47.75,3.75,3.95,0,-3.5,0,0
2015030911,"0","0","0",47.75,3.75,3.95,0,-3.5,0,0
2015032917,"0","0","0",45.25,14.15,1.775,0,4.7,0,0
2015053023,"1","0","0",82.25,15.525,2.4,0,14.3,0,0
2016031913,"0","1","0",48.75,12.525,1.5,0,5.3,0,0
2016060913,"0","1","0",41.5,25.95,1.025,0,14.675,0,0
2016061406,"1","1","0",83.75,17.7,1.375,0,16.875,0,0
2016123014,"0","1","0",37,-1.975,1.3,0,-11.775,0,0
2017022009,"0","0","0",58.75,-4.275,5.2,0,-8.8,0,0
2017091214,"0","1","0",45.75,24.05,2.5,0,14.425,0,0
2017091218,"1","0","0",40.5,22.15,2.875,0,10.525,0,0
2017121304,"0","1","0",61.25,-13.275,3.225,0,-16.825,0,0
2018111815,"0","0","0",37.25,5.7,0.975,0,-4.15,0,0
2018112607,"0","1","0",91.25,1.8,1.975,0,0.325,0.3,1
2013012615,"0","1","0",29,-7.975,2.55,0,-20.35,0,0
2013012615,"0","0","0",29,-7.975,2.55,0,-20.35,0,0
2013012712,"0","0","0",46.25,-8.075,2.875,0,-15.45,0,0
2013012713,"0","0","0",43.75,-7.175,3.325,0,-15.525,0,0
2013012815,"0","0","0",46,-1.525,1.825,0,-9.725,0,0
2013012914,"0","1","0",61.5,2.1,2.425,0,-2.925,0,0
2013013016,"0","1","0",54.25,7,0.875,0,0.3,0,0
2013013108,"0","0","0",80.25,3.125,1.425,0,-0.575,0,0
2013013114,"1","0","0",46,9.5,1.025,0,0.125,0,0
2013020211,"0","0","0",55,-2.5,1.8,0,-7.8,0,0
2013020218,"1","0","0",36.75,-2.8,2.8,0,-13.225,0,0
2013020311,"0","1","0",51.5,-2.825,2.425,0,-11.5,0,0
2013020318,"0","1","0",79.75,-1.65,2.675,0.375,-5.375,0.9,1
2013020815,"0","0","0",30.75,-8.675,1.425,0,-20.9,12.6,1
2013020920,"0","0","0",61.5,-8.1,1.675,0,-11.375,12.2,1
2013021107,"0","0","0",60,-12.8,3.1,0,-16.325,11.3,1
2013021221,"1","0","0",74,-6.875,2.05,0,-7.925,10,1
2013021610,"0","1","0",35.25,-5.275,0.75,0,-16.275,4.1,1
2013021613,"0","0","0",22.75,-1.725,1.1,0,-18.875,4,1
2013021909,"0","1","0",25,-5.775,3.8,0,-20.75,0,0
2013021915,"0","1","0",22.5,-2.525,4.15,0,-18.3,0,0
2013022109,"0","1","0",66,-5.7,2.1,0,-8.775,0,0
2013022116,"0","0","0",32.75,0.15,3.125,0,-11.75,0,0
2013022314,"0","0","0",31.75,-0.1,3.4,0,-12.775,0,0
2013022320,"1","0","0",53.25,-1.925,3.475,0,-7.575,0,0
2013030111,"0","0","0",52.5,-2.125,3.85,0,-7.8,0,0
2013030114,"0","0","0",40.75,-0.675,4.325,0,-10.05,0,0
2013030209,"0","1","0",45.5,-5.15,2.075,0,-12.875,0,0
2013030215,"0","1","0",31.5,1.15,2.55,0,-11.85,0,0
2013030310,"0","1","0",47,-2.8,1.725,0,-9.925,0,0
2013030314,"0","1","0",30.75,1.7,2.175,0,-11.9,0,0
2013030414,"1","0","0",45,4.825,2.725,0,-3.8,0,0
2013030514,"0","1","0",32,6.375,3.1,0,-6.725,0,0
2013030609,"0","1","0",53.25,2.925,3.025,0,-5.725,0,0
2013030812,"0","0","0",48.75,8.85,3.3,0,1,0,0
2013030814,"0","0","0",49.5,11.2,3.025,0,3.275,0,0
2013030816,"0","0","0",51,11.825,2.875,0,4.075,0,0
2013030911,"0","1","0",36.25,14.7,4.4,0,0.275,0,0
2013030918,"0","1","0",34.25,17.825,5.125,0,4.2,0,0
2013031020,"0","0","0",38.5,-0.825,3.05,0,-11.725,0,0
2013031610,"0","0","0",53.75,4.05,1.325,0,-2.825,0,0
2013031617,"1","0","0",30.75,10.325,2.1,0,-4.65,0,0
2013031818,"0","0","0",72.25,7.075,3.975,0,5.075,0,0
2013032311,"0","0","1",43,5.5,0.95,0,-5,0,0
2013032411,"0","0","0",38.75,5.275,2.3,0,-5.825,0,0
2013032719,"1","0","0",26,7.5,3.475,0,-8.65,0,0
2013033009,"0","1","0",33.75,2.85,2.725,0,-9.425,0,0
2013033112,"0","1","0",34.25,7.2,1.525,0,-5.65,0,0
2013040418,"0","0","0",24.75,16.475,1.95,0,-1.75,0,0
2013041319,"1","0","0",26.75,12.8,4.525,0,-3.25,0,0
2013041413,"0","1","0",19.5,8.55,4.875,0,-12.025,0,0
2013042017,"1","1","0",85.75,3.85,0.925,0.375,3.55,0,0
2013042111,"0","0","0",44.5,8.25,2.425,0,-1.05,0,0
2013042114,"0","0","0",22.25,11.65,3.325,0,-7.175,0,0
2013042218,"0","0","0",26,13.025,2.25,0,-4.025,0,0
2013042711,"0","0","0",37.75,13.325,1.725,0,1.55,0,0
2013042715,"0","0","0",32.75,13.675,4.225,0,0.1,0,0
2013042813,"0","1","0",37.5,17.475,2.525,0,5.3,0,0
2013042816,"0","1","1",46.25,19.025,4.025,0,9.525,0,0
2013042822,"1","0","0",61.75,14.9,3.55,0,10.325,0,0
2013050113,"0","1","0",37,13.975,1.775,0,2.25,0,0
2013050415,"0","1","1",38,17.125,3.275,0,4.625,0,0
2013050515,"0","1","0",24.75,19.2,3.025,0,-0.125,0,0
2013050717,"0","1","0",33.75,23.05,2.25,0,8.05,0,0
2013051113,"0","1","0",40.75,20.05,2.675,0,7.9,0,0
2013051212,"0","0","0",61.75,17.65,3.525,0,12.7,0,0
2013051214,"0","0","0",54.25,20.15,3.425,0,13.25,0,0
2013051219,"0","1","0",57,18.65,3.825,0,12.75,0,0
2013051408,"1","0","0",54.25,16.8,2.45,0,8.45,0,0
2013051409,"0","1","0",45.75,17.6,2.2,0,7.525,0,0
2013051413,"0","1","0",36.5,20.925,1.775,0,7.25,0,0
2013051415,"0","1","0",32,23.2,2.075,0,7.275,0,0
2013051515,"0","1","0",39,21.8,1.725,0,8.8,0,0
2013051715,"1","0","0",30.5,22.5,1.65,0,5.6,0,0
2013051812,"0","1","0",44.25,19.175,0.925,0,8.7,0,0
2013051818,"1","0","0",56,17.075,0.825,0,10.975,0,0
2013052015,"0","1","0",66.75,14.9,2.5,0,11.525,0,0
2013052113,"1","1","0",29.75,21.2,1.7,0,3.65,0,0
2013053115,"1","0","0",34.25,24.275,1.475,0,9.525,0,0
2013060415,"0","1","0",41.75,25.7,1.875,0,13.65,0,0
2013060612,"1","1","0",49.25,24.725,1.5,0,15.825,0,0
2013060614,"0","0","0",45.25,26.625,1.275,0,15.825,0,0
2013060615,"0","1","0",41.25,27.05,1.725,0,14.8,0,0
2013060916,"0","1","0",23.75,27.975,1.75,0,6.725,0,0
2013061011,"1","0","0",36.25,26.075,1.4,0,11.425,0,0
2013061116,"0","1","0",54.75,22.125,2.5,0,15.5,0,0
2013061512,"0","1","0",56.5,23.85,1.125,0,17.225,0,0
2013061519,"0","1","0",52.5,23.725,1.725,0,16.3,0,0
2013061614,"0","0","0",51.75,24.85,2.15,0,16.825,0,0
2013062514,"0","1","1",50.75,26.325,0.925,0,17.4,0,0
2013062516,"0","1","0",65.25,24.65,2.225,0,18.85,0,0
2013062913,"0","0","0",47.25,27.725,0.775,0,17.95,0,0
2013063012,"0","1","0",52.5,27.7,1.1,0,19.525,0,0
2013070612,"0","1","0",69.5,25,1,0,20.925,0,0
2013070614,"0","1","0",58.25,27.575,1.05,0,20.35,0,0
2013071011,"0","0","0",82.75,23.15,3.1,0,22.7,0,0
2013071918,"0","1","0",64.25,26.825,2.975,0,22.175,0,0
2013071921,"1","1","0",67.75,24.725,3.425,0,20.95,0,0
2013072313,"1","0","0",94,23.425,3.575,14.25,23.825,0,0
2013072816,"1","1","0",87.25,24.175,3.425,0.375,24.1,0,0
2013080108,"0","0","0",78.25,23.325,0.8,0,21.3,0,0
2013080214,"1","0","0",75.5,26.75,1.475,0,24.375,0,0
2013080311,"0","1","0",69.25,27.1,2.9,0.125,23.55,0,0
2013080415,"0","1","0",70,28.775,2.625,0,24.425,0,0
2013080417,"0","0","0",71,26.975,2.475,0,24.05,0,0
2013080713,"0","0","0",66.25,29.7,1.7,0,24.45,0,0
2013080715,"0","0","0",64,30.15,1.325,0,24.625,0,0
2013080816,"0","0","0",63.75,30.675,2.425,0,25.075,0,0
2013081108,"0","1","0",87.5,24.45,1.175,0,23.325,0,0
2013081116,"0","1","0",54.75,31.275,1.7,0,22.4,0,0
2013081119,"1","0","0",72.5,28.125,2.025,0,25.3,0,0
2013081215,"0","1","0",58,30.6,2.075,0,22.75,0,0
2013081218,"0","1","0",60,28.775,2.225,0,22.9,0,0
2013081616,"0","1","0",54,28.85,2.575,0,21.35,0,0
2013081713,"0","0","0",57.75,28.125,3.525,0,21.85,0,0
2013081722,"1","0","0",75.5,25.175,2.475,0,23.05,0,0
2013081814,"0","1","0",56,28.625,3.025,0,21.675,0,0
2013081817,"0","1","0",63.75,27.35,2.525,0,22.55,0,0
2013082416,"1","0","0",44.5,28.25,1.775,0,16.425,0,0
2013082914,"1","0","0",90.5,23.25,4.1,0.625,23.25,0,0
2013090113,"1","1","0",48.5,24.15,1.425,0,14.875,0,0
2013090117,"0","0","0",36.75,24.75,2.25,0,11.2,0,0
2013090219,"1","0","0",43.5,20.125,2.9,0,10.2,0,0
2013090412,"1","0","1",43.5,22.025,3.025,0,11.125,0,0
2013090815,"0","1","0",39,24.375,1.65,0,11.8,0,0
2013091017,"0","0","0",81.75,20.5,0.5,1.125,20.05,0,0
2013091116,"1","0","0",89.25,20,1.925,0.25,19.8,0,0
2013091311,"1","0","0",91.25,20.075,3.85,4.25,20.525,0,0
2013091419,"1","0","0",77.25,21.375,1.2,0,19.425,0,0
2013091512,"0","0","0",64.5,23.25,1.675,0,18.025,0,0
2013091516,"0","0","0",51.75,24.6,2.625,0,16.225,0,0
2013091711,"0","0","0",45,22.675,1.025,0,10.75,0,0
2013091711,"0","0","0",45,22.675,1.025,0,10.75,0,0
2013091811,"1","1","0",50,24.6,1.8,0,14.25,0,0
2013091819,"0","0","0",52.25,23.225,2.275,0,16.025,0,0
2013091918,"0","1","0",52.5,24.175,1.35,0,16.975,0,0
2013092015,"0","1","0",55.75,24.8,2,0,17.95,0,0
2013092115,"1","1","0",49.25,25.025,1.1,0,16.25,0,0
2013092215,"1","1","0",52,23.25,3.5,0,15.6,0,0
2013092217,"0","0","0",50.75,21.725,4.15,0,14.175,0,0
2013092801,"1","0","0",71,15.475,1.325,0,11.8,0,0
2013092816,"0","1","0",64.5,16.675,1.625,0,12.65,0,0
2013092916,"0","1","0",85,16.875,1.6,0.125,16.825,0,0
2013093022,"1","0","0",75.75,17.425,2.625,0,15.075,0,0
2013100414,"0","1","0",33.5,20.725,1.475,0,6.325,0,0
2013100516,"1","0","0",30.25,23.825,1.95,0,5.9,0,0
2013100615,"0","0","0",54.75,21.75,3.525,0,14.825,0,0
2013100815,"0","1","0",90.5,18.425,3.075,0.75,18.975,0,0
2013101019,"1","0","0",70.75,19.725,2.375,0,16.7,0,0
2013101115,"1","0","0",47,16.625,4.175,0,8.325,0,0
2013101215,"0","0","0",33.75,18.825,2.475,0,4.825,0,0
2013101311,"1","0","0",60.75,17.3,1.1,0,11.025,0,0
2013101315,"0","1","0",37,19.45,1.275,0,7.375,0,0
2013101317,"0","1","0",45.5,17.9,2.4,0,9.5,0,0
2013101613,"0","0","0",36.5,12.775,1.725,0,0.875,0,0
2013101716,"0","0","0",29.5,15.375,0.725,0,-0.125,0,0
2013101913,"0","0","0",48.25,16.475,1.625,0,7.275,0,0
2013102018,"0","0","0",59.5,15.5,2.45,0,10.325,0,0
2013102114,"0","0","0",39,18.45,1.775,0,6.075,0,0
2013102216,"0","0","0",39.75,18.45,2.25,0,6.85,0,0
2013102314,"0","1","0",38.75,19.125,1.3,0,6.625,0,0
2013102518,"1","0","0",45,8.55,4.175,0,-0.175,0,0
2013102617,"0","1","0",38,11.5,1.85,0,-0.2,0,0
2013110308,"0","1","0",93.5,7.625,1.7,0,7.675,0,0
2013110317,"1","0","0",66.75,12.625,1.175,0,9.125,0,0
2013110410,"0","1","0",74.25,9.95,1.55,0,6.85,0,0
2013110814,"0","1","0",26.25,11.825,1.275,0,-5.025,0,0
2013110821,"1","0","0",49.25,7.275,1.45,0,-0.8,0,0
2013111214,"1","1","0",34.5,5.85,3.2,0,-6.475,0,0
2013111315,"0","1","0",24.75,7.85,1.25,0,-8.525,0,0
2013111413,"0","0","0",46.75,6.675,0.875,0,-2.65,0,0
2013111415,"0","0","0",54,7.25,2.125,0,0.375,0,0
2013111616,"0","0","0",41.5,9.75,1.3,0,-0.775,0,0
2013112016,"1","1","0",33.25,2.875,2.475,0,-9.55,0,0
2013112018,"1","0","0",41,0.85,2.675,0,-8.65,0,0
2013112413,"0","1","0",52,8.575,2.075,0,1.625,0,0
2013112415,"0","1","0",48.5,8.9,1.75,0,0.5,0,0
2013112617,"1","0","0",85,0.75,1.7,1,1.3,0,0
2013112919,"1","0","0",57.25,-1.125,1.2,0,-6.5,0,0
2013120518,"1","0","0",80.25,4.7,1.975,0,3.55,0,0
2013120713,"0","0","0",51.5,5.7,2.275,0,-0.275,0,0
2013120818,"0","0","0",74,3.675,1.875,0,1.525,0,0
2013121516,"0","0","0",34.75,-2.275,2.325,0,-13.4,4.3,1
2013121814,"0","1","0",50.25,3.5,1.525,0,-2.85,1.8,1
2013122215,"0","0","0",47.25,-0.225,1.825,0,-7.55,0,0
2013122913,"1","1","0",37.75,-2.35,2.275,0,-11.875,0.2,1
2013122915,"0","1","0",48.5,-1.975,2.875,0,-8.2,0,0
2013123011,"0","1","0",53.25,1.775,2.55,0,-4.75,0,0
2014010109,"0","1","0",58.25,1.175,2.975,0,-5.425,0,0
2014010118,"1","0","0",56,3.425,3.825,0,-1.95,0,0
2014010511,"1","1","0",50,-1.075,0.825,0,-8.875,0,0
2014010718,"1","1","0",57.5,2,1.65,0,-2.9,0,0
2014011118,"0","0","0",35.75,-1.85,1.175,0,-13.7,0,0
2014011213,"1","0","0",43,-0.525,3.925,0,-9.175,0,0
2014011318,"0","0","0",23.5,-6.225,2.175,0,-21.525,0,0
2014011814,"0","1","0",31.75,-1.425,4.275,0,-13.525,0,0
2014012016,"1","0","0",78.75,-0.9,1.725,0,-1.65,3.5,1
2014012018,"1","0","0",89.25,-2.25,4.7,0.625,-1.2,5.2,1
2014012719,"0","0","0",44.5,-0.275,2.6,0,-8.025,0,0
2014012810,"0","1","0",73.5,0.025,2.8,0,-1.475,0,0
2014012913,"0","1","0",24,5.325,1.675,0,-13.55,0,0
2014020917,"0","0","0",68,-2.05,0.95,0,-4.625,3.3,1
2014021012,"0","1","0",52.75,-0.35,1.8,0,-6.475,2.9,1
2014021114,"1","1","0",33.75,0.325,1.6,0,-10.375,0,0
2014021518,"1","0","0",47.5,3.175,1.875,0,-4.425,0,0
2014021616,"0","1","0",36.5,5.925,1.875,0,-5.8,0,0
2014021619,"1","1","0",47.5,2.025,1.55,0,-5.3,0,0
2014030916,"0","1","0",25.5,1.925,3.975,0,-13.475,0,0
2014031115,"1","0","0",37.5,7.575,2.775,0,-4.575,0,0
2014031117,"0","1","0",40.75,7.125,2.35,0,-3.925,0,0
2014031611,"0","0","0",57.5,10.275,2.075,0,4.725,0,0
2014031613,"0","0","0",46,13.4,2.025,0,4.475,0,0
2014031618,"0","0","0",56.75,12.8,2.55,0,7.075,0,0
2014032213,"1","0","0",43,10.575,2.625,0,1.25,0,0
2014032214,"1","0","0",38.75,12.025,2.825,0,0.425,0,0
2014032313,"1","1","0",38,13.15,3.025,0,0.825,0,0
2014032514,"0","1","0",62,14.25,1.725,0,10.275,0,0
2014032912,"1","0","0",63,14.325,2.275,0,9.275,0,0
2014033013,"1","1","0",48,14.3,1.8,0,6.8,0,0
2014033116,"0","1","0",27.75,17.575,2.125,0,0.925,0,0
2014040216,"1","1","0",19.75,19.15,2.675,0,-2.225,0,0
